age,workclass,education-num,marital-status,occupation,hours-per-week,income
48,2,6,0,6,32,False
23,2,13,4,12,32,False
33,2,13,2,3,32,False
36,2,12,5,7,32,False
77,2,9,6,0,32,False
27,2,9,4,7,32,False
56,2,6,5,7,32,False
29,2,9,4,7,32,False
42,2,13,4,9,32,False
62,2,9,4,0,32,False
38,2,13,4,9,32,False
46,2,7,2,2,32,False
22,2,13,4,0,32,False
34,2,9,4,7,32,False
35,2,12,0,0,32,False
36,2,13,2,9,32,False
34,2,9,5,0,32,False
40,2,11,4,13,32,False
42,2,10,2,2,32,False
56,2,10,6,3,32,False
57,2,9,6,11,32,False
61,5,7,6,7,32,False
63,2,5,2,5,32,False
50,2,9,2,0,32,False
60,2,10,2,2,32,False
62,4,10,2,13,32,False
60,2,9,2,5,32,False
30,1,9,0,10,32,False
45,3,9,2,11,32,False
41,2,13,0,0,33,False
24,2,10,4,11,33,False
18,2,9,4,11,33,False
31,1,9,0,9,33,False
47,2,9,4,0,33,False
50,2,9,0,11,33,False
44,1,14,4,9,33,True
23,2,11,4,2,33,False
24,2,13,2,7,33,False
34,1,9,0,0,33,False
27,1,9,0,0,33,False
18,2,9,4,11,33,False
32,2,7,0,7,33,False
37,2,6,0,7,33,False
58,2,4,4,5,33,False
67,4,10,6,7,33,False
42,2,10,4,12,33,False
76,2,9,6,7,33,False
44,3,9,0,7,33,False
30,1,13,2,9,33,False
46,2,12,4,9,33,False
84,1,9,6,3,33,False
38,0,12,2,0,33,False
62,2,11,6,11,33,False
20,2,10,4,10,33,False
60,2,9,0,11,33,False
47,1,10,0,0,33,False
38,2,9,4,11,33,False
19,2,4,4,7,33,False
36,2,10,2,3,33,False
21,2,9,4,7,33,False
21,2,9,4,11,33,False
20,2,9,4,7,33,False
27,2,13,4,9,33,False
44,2,9,0,7,33,False
62,2,10,5,11,33,False
58,1,9,0,3,33,False
23,2,9,4,2,33,False
33,2,14,2,9,33,False
53,2,9,5,11,33,False
55,2,9,2,7,33,False
46,2,9,0,11,33,False
36,2,9,2,13,33,False
41,2,6,5,7,33,False
69,4,9,2,11,33,False
46,1,9,6,9,33,False
70,2,9,2,13,33,False
68,1,9,6,0,33,False
71,1,9,6,3,33,False
60,2,9,0,11,33,False
22,2,9,0,11,33,False
41,2,10,4,11,33,False
50,2,10,2,7,33,False
42,1,13,0,13,33,False
62,1,14,0,9,33,False
29,2,10,4,7,34,False
48,2,7,0,7,34,False
31,2,9,4,7,34,False
32,2,10,4,7,34,False
43,1,13,0,0,34,False
34,2,8,5,11,34,False
25,2,10,4,7,34,False
53,2,9,2,2,34,False
71,4,13,2,9,34,True
34,2,10,0,7,34,False
32,2,9,4,7,34,False
47,2,9,2,7,34,False
22,2,10,4,11,34,False
65,2,13,2,0,34,False
19,2,9,4,6,34,False
25,2,9,4,7,34,False
29,2,9,0,11,34,False
59,2,10,2,9,34,False
33,2,7,4,11,34,False
27,2,10,4,7,34,False
31,2,10,2,13,34,False
39,2,5,2,7,34,False
19,2,10,4,11,34,False
61,2,10,2,0,34,False
60,2,9,2,10,34,False
56,2,10,2,2,34,False
66,2,9,2,7,34,False
27,2,9,4,6,34,False
53,2,6,2,7,34,False
31,2,9,0,11,34,False
59,2,10,4,0,34,False
69,5,15,2,0,34,False
36,2,6,4,5,34,False
30,2,11,2,3,34,True
33,2,10,4,7,34,False
61,2,9,4,0,34,False
53,2,10,0,0,34,False
27,2,9,2,0,34,False
25,2,11,5,7,34,False
63,2,9,6,7,34,False
29,2,9,0,11,34,False
70,2,10,6,11,34,False
34,2,10,0,7,34,False
41,3,13,2,3,35,False
65,4,13,0,7,35,False
30,2,9,4,2,35,False
23,5,3,4,13,35,False
64,2,10,2,3,35,False
31,2,13,2,9,35,False
26,2,10,4,11,35,False
22,2,10,4,6,35,False
42,2,11,0,0,35,False
22,2,10,4,7,35,False
27,2,9,2,13,35,False
36,2,13,4,2,35,False
63,2,9,2,11,35,False
73,4,10,2,3,35,False
40,2,9,0,13,35,False
47,2,6,2,2,35,False
22,2,9,4,11,35,False
62,1,9,0,7,35,False
27,2,10,4,11,35,False
42,2,9,0,7,35,False
47,4,9,2,2,35,False
46,3,16,5,9,35,False
44,2,13,2,9,35,False
47,1,9,0,0,35,False
17,2,6,4,7,35,False
25,1,10,4,0,35,False
21,2,10,4,7,35,False
29,2,10,0,7,35,False
54,4,10,0,11,35,False
53,4,6,2,4,35,False
37,2,10,2,2,35,False
31,1,10,0,0,35,False
41,2,10,2,11,35,False
51,2,10,2,0,35,False
30,2,13,4,11,35,True
22,2,9,4,6,35,False
38,4,13,0,9,35,True
74,3,10,2,3,35,False
40,2,9,2,13,35,False
57,5,10,2,9,35,False
22,2,10,4,2,35,False
20,2,10,4,11,35,False
43,4,9,2,3,35,False
45,1,14,0,9,35,False
55,4,9,4,2,35,False
39,4,10,2,3,35,False
36,2,13,4,9,35,False
47,2,9,5,7,35,False
55,4,15,0,9,35,False
23,2,9,4,7,35,False
25,4,9,5,2,35,False
28,1,14,4,9,35,False
45,2,7,4,11,35,False
47,2,9,2,7,35,False
30,4,10,0,2,35,False
20,2,10,4,7,35,False
37,2,10,2,12,35,False
24,2,10,4,7,35,False
47,1,15,2,9,35,True
19,2,9,4,11,35,False
29,4,6,2,2,35,False
42,4,13,4,4,35,False
47,4,10,6,7,35,False
21,2,10,4,11,35,False
28,1,14,2,9,35,False
19,2,10,4,11,35,False
19,2,10,4,7,35,False
30,2,9,4,11,35,False
43,2,14,2,3,35,False
27,2,13,4,11,35,False
27,2,13,0,0,35,False
39,4,13,2,2,35,True
39,2,9,2,2,35,False
19,2,9,4,11,35,False
29,4,9,2,11,35,False
52,2,10,0,0,35,False
53,2,9,5,2,35,False
30,2,9,2,9,35,False
22,2,6,5,7,35,False
23,2,9,4,0,35,False
24,2,9,2,5,35,False
21,2,10,4,11,35,False
30,2,9,4,5,35,False
34,2,9,0,0,35,False
51,5,10,0,0,35,False
22,2,12,4,7,35,False
47,4,13,4,11,35,False
25,2,11,2,4,35,False
50,4,9,0,3,35,False
49,2,13,0,12,35,False
29,4,10,2,2,35,False
36,2,9,2,2,35,False
31,2,9,2,7,35,False
21,2,10,4,11,35,False
64,1,9,2,0,35,False
49,4,15,2,9,35,False
33,2,10,4,0,35,False
22,2,10,4,7,35,False
42,1,6,4,4,35,False
40,1,11,2,2,35,False
51,1,14,2,9,35,False
32,2,10,4,11,35,False
25,2,9,4,0,35,False
66,5,9,6,9,35,False
17,2,7,4,11,35,False
62,2,13,2,11,35,False
49,2,8,4,13,35,False
48,2,13,2,0,35,False
75,4,9,2,11,35,False
28,2,9,2,6,35,False
27,2,9,2,2,35,False
50,1,9,2,2,35,False
36,0,10,2,0,35,False
42,2,15,2,9,35,False
37,2,9,0,3,35,False
32,2,10,4,3,35,False
29,2,9,4,10,35,False
28,4,9,0,2,35,False
19,2,9,4,11,35,False
41,1,13,0,9,35,False
19,2,9,4,7,35,False
31,2,9,0,0,35,False
33,2,9,4,7,35,False
19,2,7,4,11,35,False
17,2,5,4,7,35,False
21,2,11,4,0,35,False
34,2,9,2,2,35,False
27,0,13,4,13,35,False
21,2,9,4,7,35,False
33,4,13,5,9,35,False
30,2,4,5,13,35,False
59,2,9,6,7,35,False
62,2,6,2,11,35,False
21,2,9,4,5,35,False
33,2,10,4,7,35,False
24,2,10,4,0,35,False
58,2,13,2,9,35,False
21,2,9,4,7,35,False
42,2,9,0,0,35,False
29,3,13,2,3,35,False
54,4,9,2,2,35,False
53,1,9,2,2,35,False
20,2,10,4,0,35,False
21,2,9,4,7,35,False
29,2,13,2,12,35,False
20,2,10,4,7,35,False
21,2,9,4,2,35,False
34,2,9,5,0,35,False
25,2,9,4,2,35,False
24,2,13,4,11,35,False
26,2,9,4,0,35,False
56,2,9,2,11,35,False
23,2,7,4,2,35,False
37,5,12,2,7,35,False
47,4,10,2,0,35,False
27,2,7,4,11,35,False
23,0,10,4,11,35,False
25,5,9,2,10,35,False
24,2,9,4,7,35,False
67,2,9,4,3,35,False
34,2,12,2,7,35,False
24,2,9,0,7,35,False
31,2,9,2,13,35,False
50,2,9,5,7,35,False
22,2,13,4,0,35,False
58,2,9,0,7,35,False
38,2,13,0,9,35,False
54,4,9,6,2,35,False
42,2,9,2,7,35,False
38,2,14,4,3,35,False
26,2,9,4,7,35,False
21,2,10,4,12,35,False
20,2,9,4,5,35,False
33,2,13,5,9,35,False
23,2,7,0,7,35,False
34,2,12,0,0,35,False
22,2,9,4,11,35,False
20,2,10,4,0,35,False
28,2,9,4,2,35,False
28,4,9,2,9,35,False
29,2,13,2,3,35,False
59,4,9,2,4,35,False
19,2,9,2,2,35,False
23,2,10,4,5,35,False
67,1,13,0,0,35,False
69,1,9,2,3,35,False
58,4,13,2,4,35,False
22,2,13,4,0,35,False
53,4,9,2,11,35,False
29,2,10,2,7,35,False
21,2,12,4,11,35,False
33,2,9,5,11,35,False
20,2,10,2,11,35,False
32,2,4,2,2,35,False
25,2,9,4,2,35,False
20,1,11,4,0,35,False
25,2,13,4,3,35,False
47,1,14,2,9,35,False
43,2,10,5,11,35,False
29,2,10,4,5,35,False
26,2,13,4,9,35,False
47,1,15,2,9,35,False
30,2,9,0,0,35,False
21,2,6,4,7,35,False
22,2,10,4,9,35,False
22,2,10,4,6,35,False
28,2,12,4,11,35,False
67,3,13,6,7,35,False
35,2,12,2,7,35,False
34,2,13,3,9,35,False
40,4,10,4,2,35,False
42,1,14,4,9,35,False
38,4,10,2,4,35,False
20,2,8,4,7,35,False
54,2,13,0,5,35,False
47,5,13,2,9,35,True
35,2,13,2,5,35,False
25,2,9,4,7,35,False
27,1,13,4,9,35,False
63,4,10,6,3,35,False
53,2,9,4,0,35,False
35,2,10,0,11,35,False
47,2,10,5,7,35,False
43,4,13,2,9,35,False
36,2,13,2,11,35,False
35,2,11,0,12,35,False
18,2,10,4,11,35,False
52,2,10,2,0,35,False
21,2,7,4,12,35,False
28,2,10,4,7,35,False
31,5,9,2,0,35,False
22,2,10,4,5,35,False
23,2,9,2,0,35,False
62,5,15,0,9,35,False
19,2,10,4,11,35,False
50,2,14,0,9,35,False
18,2,10,4,11,35,False
46,2,10,0,7,35,False
20,2,9,4,5,35,False
31,5,10,2,2,35,False
52,4,10,6,2,35,False
24,2,12,4,11,35,False
49,2,9,5,0,35,False
53,0,9,2,0,35,False
29,5,10,4,9,35,False
40,2,9,0,5,35,False
33,2,10,2,7,35,False
46,2,13,0,11,35,False
50,2,13,2,11,35,False
38,2,9,5,2,35,False
47,2,9,0,0,35,False
36,2,13,2,2,35,False
25,2,13,4,5,35,False
47,1,14,4,9,35,False
31,5,14,2,9,35,True
38,4,13,2,2,35,False
26,2,6,0,6,35,False
17,2,9,4,3,35,False
18,2,10,4,11,35,False
32,2,4,5,11,35,False
28,2,9,2,2,35,False
18,2,5,4,7,35,False
22,2,10,4,5,35,False
46,2,5,0,11,35,False
19,2,9,4,0,35,False
62,4,4,6,4,35,False
57,2,5,4,2,35,False
31,2,13,2,9,35,False
60,5,9,6,0,35,False
30,2,9,4,7,35,False
50,2,9,6,0,35,False
53,4,9,2,3,35,False
26,2,11,0,11,35,False
43,2,9,2,9,35,False
29,2,10,4,11,35,False
22,2,10,4,11,35,False
22,2,9,4,5,35,False
42,2,11,0,2,35,False
38,2,9,5,7,35,False
33,2,4,0,5,35,False
29,2,9,0,7,35,False
31,2,9,2,0,35,False
50,1,9,5,3,35,False
19,2,10,4,3,35,False
24,4,9,4,2,35,False
27,2,13,4,0,35,False
44,2,13,2,3,35,False
31,4,12,2,7,35,False
55,4,6,2,11,35,False
36,2,13,2,11,35,False
35,2,9,2,0,35,False
41,5,14,0,9,35,False
34,2,6,5,7,35,False
22,2,10,4,3,35,False
62,2,14,6,3,35,False
40,2,10,2,7,35,False
27,2,13,4,0,35,False
22,4,10,4,7,35,False
36,2,9,5,7,35,False
52,2,6,2,7,35,False
51,5,13,2,3,35,False
71,4,9,2,4,35,False
43,4,15,2,9,35,False
67,4,16,2,9,35,False
59,2,10,2,13,35,False
23,2,9,4,7,35,False
42,2,13,2,2,35,False
32,0,13,2,0,35,False
22,1,13,4,9,35,False
59,1,13,4,9,35,False
18,2,9,4,0,35,False
38,2,10,4,0,35,False
19,2,9,4,0,35,False
50,2,9,2,4,35,False
26,1,13,4,9,35,False
65,1,9,6,12,35,False
40,1,9,2,2,35,False
19,2,9,4,4,35,False
56,5,10,2,3,35,True
21,2,10,4,0,35,False
43,0,14,2,10,35,False
48,1,13,4,0,35,False
29,2,13,4,0,35,False
48,2,13,2,9,35,False
49,4,16,2,9,35,False
41,2,14,4,9,35,False
33,2,8,4,11,35,False
73,2,4,2,11,35,True
39,5,13,4,9,35,False
57,4,13,2,9,35,True
29,2,10,2,13,35,False
21,2,9,4,5,35,False
24,2,10,4,11,35,False
24,4,9,4,2,35,False
44,1,14,2,9,35,False
46,2,7,2,7,35,False
36,2,10,2,3,35,False
42,2,14,0,12,35,False
22,2,13,4,3,35,False
45,2,9,0,7,35,False
35,2,9,2,4,35,False
19,1,10,4,10,35,False
51,4,9,0,3,35,False
29,2,13,4,11,35,False
25,2,9,2,2,35,False
25,2,13,2,12,35,False
24,2,9,4,0,35,False
29,2,9,2,7,35,False
26,2,13,4,3,35,False
37,2,9,2,7,35,False
45,2,9,0,7,35,False
59,2,8,0,13,35,False
20,2,9,4,11,35,False
22,2,10,2,7,35,False
64,3,15,2,9,35,False
21,2,9,4,7,35,False
29,2,10,0,2,35,False
41,2,10,4,0,35,False
58,4,9,2,11,35,False
42,4,6,6,13,35,False
29,5,14,4,9,35,False
51,2,9,4,0,35,False
36,2,14,2,3,35,False
32,2,6,2,3,35,False
42,2,9,2,5,35,False
21,2,9,4,7,35,False
22,2,10,4,11,35,False
49,2,4,4,7,35,False
45,2,11,2,2,35,False
20,2,9,4,11,35,False
29,5,13,2,9,35,False
22,2,7,4,2,35,False
34,1,9,4,9,35,False
33,5,14,4,9,35,False
35,1,9,2,10,35,False
52,2,10,2,7,35,True
73,2,9,0,3,35,False
19,2,10,4,11,35,False
45,2,9,2,7,35,False
43,2,13,4,11,35,False
20,2,10,4,13,35,False
70,2,4,6,7,35,False
61,1,10,2,0,35,False
57,3,15,2,9,35,False
45,1,9,0,0,35,False
72,4,15,2,9,35,False
41,2,5,0,7,35,False
55,4,9,2,11,35,False
40,4,15,0,7,35,False
54,0,9,6,0,35,False
50,2,14,0,3,35,False
39,2,13,4,3,35,False
43,2,9,0,12,35,False
24,2,13,2,4,35,True
21,2,9,4,7,35,False
24,2,13,4,9,35,False
38,2,13,4,7,35,False
19,2,10,4,7,35,False
21,2,9,4,2,35,False
41,5,14,4,9,35,False
28,2,9,4,0,35,False
25,2,13,4,3,35,False
52,1,11,2,3,35,False
65,1,7,2,13,35,False
29,2,9,4,11,35,False
44,2,14,4,9,35,False
67,5,4,2,13,35,False
34,2,9,4,11,35,False
18,2,9,4,3,35,False
28,2,13,4,0,35,False
36,4,16,2,9,35,False
56,5,9,0,0,35,False
30,2,11,2,0,35,False
22,2,9,5,7,35,False
52,2,16,2,9,35,True
57,4,10,5,11,35,False
71,4,9,2,4,35,False
52,4,6,2,2,35,False
25,2,14,4,9,35,False
24,2,10,4,11,35,False
20,2,9,4,2,35,False
64,4,10,4,9,35,False
22,2,9,4,7,35,False
24,2,9,4,7,35,False
20,2,10,4,11,35,False
25,2,9,4,12,35,False
20,2,10,4,0,35,False
49,2,10,0,6,35,False
28,2,9,2,7,35,False
45,2,9,2,0,35,False
45,2,9,2,6,35,False
21,2,10,4,0,35,False
33,1,9,0,13,35,False
51,2,9,6,9,35,False
25,2,10,0,9,35,False
35,2,9,2,9,35,False
51,2,6,0,2,35,False
24,2,13,2,11,35,False
40,2,14,4,9,35,False
23,2,13,4,0,35,False
21,2,9,4,7,35,False
58,1,14,6,9,35,False
59,4,11,4,3,35,False
50,4,13,2,3,35,False
44,1,14,2,9,35,False
33,4,9,4,2,35,False
19,2,9,4,2,35,False
46,4,10,2,9,35,False
45,1,10,0,0,35,False
46,1,14,4,9,35,False
55,2,9,2,2,35,False
19,2,7,4,8,35,False
72,4,10,2,2,35,False
21,2,10,4,12,35,False
53,1,10,2,7,35,False
21,2,10,4,6,35,False
25,1,13,4,9,35,False
21,5,10,4,7,35,False
43,5,13,2,3,35,False
48,2,9,2,5,35,True
42,2,6,2,2,35,False
37,2,10,2,2,35,False
23,3,13,4,0,35,False
34,2,9,0,5,35,False
20,2,10,4,0,35,False
56,2,10,2,0,35,False
20,2,10,4,6,35,False
47,0,11,2,0,35,False
64,2,10,6,12,35,False
28,2,9,2,7,35,False
43,2,9,0,2,35,False
35,2,13,2,9,35,True
26,2,5,4,7,35,False
19,2,9,4,6,35,False
40,2,9,0,7,35,False
20,1,10,4,3,35,False
39,2,10,0,11,35,False
22,2,10,4,2,35,False
62,1,9,0,7,35,False
81,3,10,2,11,35,True
57,0,6,4,9,35,False
38,2,9,0,0,35,False
22,1,13,4,9,35,False
33,2,10,4,0,35,False
25,2,11,4,9,35,False
62,2,13,2,3,35,False
34,2,9,0,11,35,False
22,2,10,4,0,35,False
31,2,9,4,2,35,False
36,1,10,0,0,35,False
53,2,9,2,3,35,False
26,2,9,4,2,35,False
53,2,9,6,11,35,False
25,2,13,4,9,35,False
36,2,9,2,2,35,False
39,2,9,2,2,35,False
22,2,9,4,7,35,False
19,2,10,4,5,35,False
46,2,14,2,9,35,False
31,2,15,0,12,35,False
70,4,13,2,9,35,False
58,2,13,0,3,35,False
21,2,10,4,7,35,False
22,2,9,4,11,35,False
46,2,14,2,9,35,False
23,2,7,4,0,35,False
36,2,10,4,0,35,False
40,5,14,4,3,35,False
28,2,5,4,13,35,False
24,2,13,4,12,35,False
32,2,9,4,0,35,False
26,2,10,5,11,35,False
41,4,14,2,11,35,False
36,2,9,0,0,35,False
34,2,9,2,7,35,False
36,1,13,4,9,35,False
28,2,9,2,11,35,False
36,2,3,4,7,35,False
20,4,10,4,2,35,False
42,2,10,2,2,35,True
26,2,10,4,7,35,False
45,3,15,2,9,35,False
24,2,10,4,11,35,False
33,2,10,4,7,35,False
41,2,10,5,13,35,False
72,2,7,0,7,35,False
28,2,9,0,7,35,False
35,2,12,4,0,35,False
32,2,9,4,0,35,False
67,1,12,2,3,35,False
41,1,13,2,9,35,False
57,1,13,6,9,35,False
37,4,9,4,2,35,False
22,2,10,4,0,35,False
17,2,8,4,7,35,False
60,5,13,0,3,35,False
40,2,9,2,2,35,False
23,2,10,4,7,35,False
19,2,9,4,7,35,False
19,2,9,3,7,35,False
28,2,6,6,0,35,False
33,2,9,4,0,35,False
47,2,13,6,8,35,False
30,2,9,2,2,35,False
30,0,13,4,0,35,False
54,2,9,2,2,35,False
21,2,9,4,0,35,False
23,1,13,4,9,35,False
20,2,9,4,7,35,False
51,1,14,2,9,35,False
33,0,9,0,0,35,False
53,1,9,3,13,35,False
45,4,13,4,11,35,False
32,1,13,4,9,35,False
34,2,10,4,7,35,False
36,2,13,2,11,35,False
44,2,13,0,11,35,False
19,2,9,4,11,35,False
42,2,11,2,3,35,False
27,2,13,4,7,35,False
64,1,9,2,7,35,False
22,2,9,4,7,35,False
21,2,10,4,11,35,False
20,2,10,4,7,35,False
45,2,9,0,11,35,False
39,5,10,0,0,35,False
24,2,9,4,7,35,False
18,4,10,4,2,35,False
40,2,10,2,0,35,False
42,2,4,6,5,35,False
25,2,13,4,3,35,False
46,2,9,2,5,35,False
24,5,13,4,6,35,False
28,2,9,0,0,35,False
26,1,13,4,9,35,False
21,2,9,4,11,35,False
43,2,13,0,7,35,False
20,2,9,4,9,35,False
20,2,9,4,11,35,False
27,4,10,4,2,35,False
63,2,9,2,11,35,False
52,5,9,5,7,35,False
20,2,9,4,7,35,False
35,2,9,0,7,35,False
28,2,13,4,12,35,False
59,2,9,2,13,35,True
26,2,13,4,12,35,False
58,1,14,4,9,35,False
20,2,10,4,11,35,False
38,1,10,3,3,35,False
29,2,9,4,2,35,False
65,2,13,0,9,35,False
30,2,9,4,11,35,False
70,3,15,2,9,35,False
33,4,9,4,7,35,False
27,2,9,4,6,35,False
63,1,9,2,0,35,False
26,2,9,0,7,35,False
56,1,10,0,0,35,False
32,1,13,2,9,35,False
49,2,13,0,11,35,False
25,2,9,4,11,35,False
24,2,11,4,7,35,False
44,2,10,0,9,35,False
61,2,9,0,0,35,False
36,2,9,4,7,35,False
20,2,9,4,11,35,False
39,2,4,4,7,35,False
62,2,6,0,11,35,False
56,2,9,2,2,35,False
32,2,10,4,0,35,False
40,2,9,4,7,35,False
42,2,9,6,3,35,False
43,2,13,5,0,35,False
45,1,14,2,0,35,False
30,2,9,4,2,35,False
25,4,13,4,3,35,False
20,2,11,4,11,35,False
36,2,13,5,7,35,False
62,4,9,2,4,35,False
27,2,10,0,11,35,False
37,2,6,4,2,35,False
23,2,9,4,7,35,False
25,4,12,2,0,35,False
28,2,10,4,3,35,False
80,2,15,2,9,35,False
39,2,13,4,3,35,False
61,4,9,2,2,35,False
28,2,11,4,7,35,False
25,2,6,2,7,35,False
60,2,14,4,3,35,False
28,3,9,4,0,35,False
40,2,6,0,6,35,False
37,2,9,4,7,35,False
25,1,9,4,7,35,False
41,2,10,2,0,35,False
54,2,9,5,11,35,False
17,1,7,4,2,35,False
56,2,9,0,0,35,False
42,2,10,0,0,35,False
45,1,13,2,2,35,False
20,2,10,4,0,35,False
33,2,7,4,0,35,False
45,1,14,2,9,35,False
20,2,10,4,7,35,False
19,2,9,4,11,35,False
48,2,13,4,3,35,False
51,2,9,2,7,35,False
30,2,13,4,12,35,False
19,2,9,4,7,35,False
37,4,9,4,2,35,False
18,2,10,4,5,35,False
19,1,9,4,0,35,False
24,2,14,2,9,35,False
24,2,10,4,7,35,False
20,2,7,2,5,35,False
66,2,9,6,11,35,False
25,2,9,4,11,35,False
62,2,4,6,6,35,False
45,2,9,6,0,35,False
26,2,10,3,0,35,False
33,2,9,2,6,35,False
35,2,9,2,3,35,False
21,2,10,4,11,35,False
58,2,9,6,11,35,False
29,2,13,2,9,35,False
24,2,10,2,2,35,False
38,1,9,2,0,35,False
33,2,9,4,2,35,False
57,1,10,0,3,35,False
22,2,9,4,13,35,False
62,3,14,2,11,35,False
45,2,13,0,0,35,False
55,2,10,2,13,35,False
25,3,10,4,11,35,False
18,2,9,4,5,35,False
19,2,10,4,7,35,False
34,2,13,5,3,35,False
20,2,10,4,7,35,False
37,1,13,0,9,35,False
19,2,9,4,2,35,False
37,2,10,5,5,35,False
29,2,11,4,0,35,False
25,2,14,4,9,35,False
34,2,13,4,7,35,False
30,3,11,2,11,35,False
25,2,13,4,0,35,False
40,4,10,4,6,35,False
59,2,7,0,7,35,False
44,2,9,2,11,35,False
24,2,10,5,0,35,False
43,2,13,2,9,35,False
44,2,13,4,12,35,False
19,2,9,4,11,35,False
27,2,9,4,5,35,False
32,2,9,4,0,35,False
22,2,11,4,9,35,False
42,4,9,2,2,35,False
18,2,8,4,0,35,False
45,2,9,0,7,35,False
65,3,7,2,3,35,False
31,2,10,4,0,35,False
24,2,9,2,4,35,False
30,2,9,4,9,35,False
66,1,9,6,0,35,False
48,5,9,2,0,35,False
18,2,9,4,7,35,False
58,4,16,1,3,35,True
18,2,10,4,11,35,False
26,2,7,4,13,35,False
43,4,13,5,2,35,False
17,4,6,4,4,35,False
44,2,6,4,4,35,False
40,1,14,2,3,35,True
43,2,9,2,0,35,False
22,2,10,4,0,35,False
22,2,10,4,0,35,False
47,2,9,2,8,35,True
40,1,9,4,0,35,False
34,2,9,4,3,35,False
52,2,9,6,0,35,False
18,2,9,4,13,35,False
22,1,7,4,5,35,False
34,4,15,2,9,35,False
38,3,13,2,2,35,True
25,2,10,4,11,35,False
20,2,10,4,7,35,False
55,2,6,6,13,35,False
55,1,10,3,0,35,False
51,4,9,2,13,35,False
38,2,13,4,0,35,False
23,2,10,4,11,35,False
32,2,10,4,7,35,False
22,2,10,4,7,35,False
32,2,9,0,2,35,False
31,2,9,2,7,35,False
22,2,9,4,5,35,False
35,5,13,2,3,35,False
67,2,10,0,0,35,False
37,2,11,4,0,35,False
21,2,12,4,12,35,False
55,2,10,6,7,35,False
32,1,13,0,9,35,False
20,2,9,4,5,35,False
35,2,13,4,2,35,False
37,4,9,2,9,35,False
43,2,13,0,3,35,False
67,4,9,2,4,35,False
60,4,7,2,4,35,False
21,2,9,4,7,35,False
31,4,9,0,7,35,False
23,2,10,4,11,35,False
21,2,10,4,12,35,False
64,4,9,2,11,35,False
30,2,13,2,9,35,False
36,2,9,4,13,35,False
57,0,9,5,0,35,False
35,2,9,2,5,35,False
49,2,13,6,9,35,False
41,1,13,2,9,35,False
20,2,10,4,0,35,False
19,2,9,4,5,35,False
44,2,10,0,7,35,False
61,2,13,0,0,35,False
44,2,10,4,7,35,False
29,2,9,2,7,35,False
28,2,10,2,7,35,False
21,2,7,4,2,35,False
21,2,10,4,0,35,False
23,2,7,5,9,35,False
68,2,13,6,11,35,False
53,2,8,4,7,35,False
54,0,14,2,9,35,True
63,4,10,2,6,35,False
27,0,13,4,10,35,False
37,1,9,4,0,35,False
28,2,7,3,7,35,False
45,2,9,2,11,35,False
44,2,10,5,11,35,False
29,2,13,4,7,35,False
63,4,9,2,4,35,False
34,1,14,4,9,35,False
56,2,10,2,13,35,True
37,2,13,4,0,35,False
34,2,12,4,0,35,False
53,2,9,0,11,35,False
62,4,13,2,9,35,False
60,1,10,2,0,35,False
40,2,9,2,13,35,False
58,5,13,2,0,35,False
39,2,15,4,9,35,False
40,1,13,2,9,35,False
53,4,14,2,3,35,True
30,2,13,4,3,35,False
55,3,14,0,9,35,False
17,2,5,4,7,35,False
21,4,9,4,2,35,False
26,2,10,4,5,35,False
39,5,9,5,0,35,False
23,2,9,4,7,35,False
22,2,10,4,7,35,False
60,2,9,2,2,35,True
33,2,9,2,7,35,False
21,2,10,4,7,35,False
21,5,10,4,0,35,False
40,2,13,0,0,35,False
24,1,13,4,9,35,False
57,4,16,2,9,35,False
23,2,10,4,5,35,False
19,1,7,4,5,35,False
49,2,10,0,12,35,False
30,2,10,0,7,35,False
21,2,6,2,5,35,False
37,2,6,0,3,35,False
42,1,13,4,3,35,False
31,2,5,4,2,35,False
37,2,5,0,2,35,False
45,4,10,4,9,35,False
20,2,9,4,7,35,False
19,2,9,4,5,35,False
43,2,9,2,7,35,False
37,1,9,2,10,35,False
37,2,11,2,9,35,False
39,2,10,0,0,35,False
34,2,10,4,11,35,False
17,3,6,4,7,35,False
21,2,10,4,7,35,False
44,2,10,2,0,35,False
28,4,9,2,2,35,False
34,2,9,2,0,35,False
45,4,13,0,9,35,False
20,2,9,4,7,35,False
18,2,9,4,0,35,False
34,2,10,2,6,35,False
32,2,9,4,13,35,False
39,2,7,2,2,35,False
55,2,9,2,7,35,False
24,2,13,4,9,35,False
20,2,10,4,0,35,False
24,2,11,4,6,35,False
20,2,9,4,11,35,False
72,3,15,2,9,35,True
26,4,11,4,7,35,False
32,4,10,0,7,35,False
20,2,10,4,6,35,False
25,2,10,4,0,35,False
48,4,15,2,9,35,False
50,2,10,2,0,35,False
46,4,9,2,4,35,False
22,2,7,2,2,35,False
37,2,13,5,3,35,False
22,2,10,2,5,35,False
27,1,13,4,9,35,False
70,4,10,2,3,35,False
43,4,13,4,11,35,False
62,2,5,2,7,35,False
25,2,7,5,6,35,False
43,1,9,5,0,35,False
74,4,10,2,9,35,False
34,2,10,4,11,35,False
28,2,10,4,7,35,False
45,2,16,0,9,35,False
21,2,9,4,6,35,False
74,1,4,6,7,35,False
19,2,10,4,7,35,False
62,2,5,6,6,35,False
54,4,13,2,3,35,False
36,4,9,0,11,35,False
26,5,13,4,3,35,False
30,2,13,2,9,35,False
21,2,9,4,11,35,False
